_returnType, addr, addrRoad, cameraNum, dataDay, gubun, gugun, idx, instt, lat, lng, numOfRows, pageNo, phone, photoInfo, pixel, resultCode, resultMsg, serviceKey, setDay, storeDays, totalCount
"xml","부산광역시 해운대구 재송동 923-3"," ","2","2018-12-06","교통정보수집","해운대구","702","부산광역시 교통정보서비스센터","35.189853","129.120571","10","1","051-600-0200","차량정지선","200","","","","2018-12","30",""
"xml","부산광역시 해운대구 재송동 958-3"," ","2","2018-12-06","교통정보수집","해운대구","703","부산광역시 교통정보서비스센터","35.189853","129.120571","10","1","051-600-0200","차량정지선","200","","","","2018-12","30",""
"xml","부산광역시 해운대구 재송동831-3"," ","1","2018-12-06","교통정보수집","해운대구","704","부산광역시 교통정보서비스센터","35.184275","129.1187133","10","1","051-600-0200","360도전방면","130","","","","2018-01","30",""
"xml","부산광역시 해운대구 좌동 1370"," ","1","2018-12-06","교통정보수집","해운대구","705","부산광역시 교통정보서비스센터","35.178367","129.1657939","10","1","051-600-0200","360도전방면","100","","","","2018-06","30",""
"xml","부산광역시 해운대구 좌동 1469"," ","1","2018-12-06","교통정보수집","해운대구","706","부산광역시 교통정보서비스센터","35.1718685","129.1742232","10","1","051-600-0200","360도전방면","130","","","","2018-11","30",""
"xml","부산광역시 해운대구 좌동 1473"," ","1","2018-12-06","교통정보수집","해운대구","707","부산광역시 교통정보서비스센터","35.2167619","129.1178377","10","1","051-600-0200","360도전방면","41","","","","2018-12","30",""
"xml","부산광역시 해운대구 중동 1439"," ","1","2018-12-06","교통정보수집","해운대구","708","부산광역시 교통정보서비스센터","35.1597335","129.1621345","10","1","051-600-0200","360도전방면","200","","","","2018-08","30",""
"xml","부산광역시 해운대구 중동 1439-32"," ","1","2018-12-06","교통정보수집","해운대구","709","부산광역시 교통정보서비스센터","35.159722","129.162303","10","1","051-600-0200","360도전방면","200","","","","2018-10","30",""
"xml","부산광역시 해운대구 중동 1783-1","-","1","2018-12-06","교통정보수집","해운대구","710","부산광역시 교통정보서비스센터","35.166874","129.1323726","10","1","051-600-0200","360도전방면","41","","","","2018-10","30",""
"xml","부산광역시 금정구 장전동 417-7","부산광역시 금정구","1","2018-08-08","생활방범","금정구","711","부산광역시 금정구청","35.232897","129.086389","10","1","051-519-5731","360도 전방면","200","","","","2018-05","30",""
"xml","부산광역시 금정구 장전동 271-13","부산광역시 금정구  금강로279번길66","1","2018-08-08","생활방범","금정구","712","부산광역시 금정구청","35.234654","129.082825","10","1","051-519-5731","360도 전방면","200","","","","2018-12","30",""
"xml","부산광역시 금정구 남산동 715","부산광역시 금정구  금샘로566번길 15","1","2018-08-08","생활방범","금정구","713","부산광역시 금정구청","35.27283","129.084691","10","1","051-519-5731","360도 전방면","200","","","","2018-12","30",""
"xml","부산광역시 금정구 두구동 478-2","부산광역시 금정구  수내1길21","1","2018-08-08","생활방범","금정구","714","부산광역시 금정구청","35.291305","129.111838","10","1","051-519-5731","360도 전방면","200","","","","2018-12","30",""
"xml","부산광역시 금정구 부곡동 303-14","부산광역시 금정구 가마실로 13","2","2018-08-08","생활방범","금정구","715","부산광역시 금정구청","35.225107","129.088184","10","1","051-519-5731","360도 전방면","200","","","","2018-12","30",""
"xml","부산광역시 금정구 부곡동 323-8","부산광역시 금정구 가마실로 34","1","2018-08-08","생활방범","금정구","716","부산광역시 금정구청","35.2245","129.092535","10","1","051-519-5731","360도 전방면","200","","","","2018-11","30",""
"xml","부산광역시 금정구 부곡1동 555","부산광역시 금정구 가마실로 67 (부곡동)","1","2018-08-08","생활방범","금정구","717","부산광역시 금정구청","35.223889","129.095723","10","1","051-519-5731","360도 전방면","200","","","","2018-12","30",""
"xml","부산광역시 금정구 부곡동 581","부산광역시 금정구 가마실로 77(부곡동)","1","2018-08-08","생활방범","금정구","718","부산광역시 금정구청","35.223998","129.096969","10","1","051-519-5731","360도 전방면","200","","","","2018-12","30",""
"xml","부산광역시 금정구 회동동 157-6","부산광역시 금정구 개좌로 162","1","2018-08-08","생활방범","금정구","719","부산광역시 금정구청","35.238523","129.085425","10","1","051-519-5731","360도 전방면","200","","","","2018-05","30",""
"xml","부산광역시 금정구 금사동 68-16","부산광역시 금정구 개좌로 79","1","2018-08-08","생활방범","금정구","720","부산광역시 금정구청","35.220146","129.112692","10","1","051-519-5731","360도 전방면","200","","","","2018-04","30",""
"xml","부산광역시 금정구 금사동 35-14","부산광역시 금정구 개좌로 99-8","1","2018-08-08","생활방범","금정구","721","부산광역시 금정구청","35.221956","129.112363","10","1","051-519-5731","360도 전방면","200","","","","2018-12","30",""
"xml","부산광역시 금정구 구서2동 1023-42","-","2","2018-08-08","생활방범","금정구","722","부산광역시 금정구청","35.257974","129.0857601","10","1","051-519-5731","360도 전방면","200","","","","2018-11","30",""
"xml","부산광역시 금정구 구서2동637-1","-","1","2018-08-08","생활방범","금정구","723","부산광역시 금정구청","35.260728","129.087481","10","1","051-519-5731","360도 전방면","200","","","","2018-11","30",""
"xml","부산광역시 금정구 구서동 467-12","부산광역시 금정구 구서온천천로 23","1","2018-08-08","생활방범","금정구","724","부산광역시 금정구청","35.241638","129.088866","10","1","051-519-5731","360도 전방면","200","","","","2018-08","30",""
"xml","부산광역시 금정구 구서2동 167-97","부산광역시 금정구 구서중앙로 20","1","2018-08-08","생활방범","금정구","725","부산광역시 금정구청","35.256661","129.090317","10","1","051-519-5731","360도 전방면","200","","","","2018-03","30",""
"xml","부산광역시 금정구 구서2동 752","부산광역시 금정구 구서중앙로 35","1","2018-08-08","생활방범","금정구","726","부산광역시 금정구청","35.254541","129.087637","10","1","051-519-5731","360도 전방면","200","","","","2018-02","30",""
"xml","부산광역시 금정구 구서2동 747-12","부산광역시 금정구 구서중앙로 40번길 21","1","2018-08-08","생활방범","금정구","727","부산광역시 금정구청","35.255686","129.086786","10","1","051-519-5731","360도 전방면","200","","","","2018-11","30",""
"xml","부산광역시 금정구 구서동 731-13","부산광역시 금정구 구서중앙로 40번길 43","1","2018-08-08","생활방범","금정구","728","부산광역시 금정구청","35.256564","129.086912","10","1","051-519-5731","360도 전방면","200","","","","2018-06","30",""
"xml","부산광역시 금정구 구서동 74-10","부산광역시 금정구 구서중앙로44번길(구서동)","1","2018-08-08","생활방범","금정구","729","부산광역시 금정구청","35.254576","129.086395","10","1","051-519-5731","360도 전방면","200","","","","2018-12","30",""
"xml","부산광역시 금정구 장전3동 541-13","부산광역시 금정구 금강로 194번길 7-4앞 골목","1","2018-08-08","생활방범","금정구","730","부산광역시 금정구청","35.225983","129.083004","10","1","051-519-5731","360도 전방면","200","","","","2018-05","30",""
"xml","부산광역시 금정구 장전동 723","부산광역시 금정구 금강로 211 (장전동)","1","2018-08-08","생활방범","금정구","731","부산광역시 금정구청","35.227942","129.082133","10","1","051-519-5731","360도 전방면","200","","","","2018-12","30",""
"xml","부산광역시 서구 암남동 95-3"," ","1","2018-12-06","교통정보수집","서구","645","부산광역시 교통정보서비스센터","35.0800322","129.0223615","10","1","051-600-0200","360도전방면","130","","","","2018-01","30",""
"xml","부산광역시 수영구 광안동 1071","부산광역시 수영구 연수로 418, (광안동)","1","2018-12-06","교통정보수집","수영구","646","부산광역시 교통정보서비스센터","35.167485","129.115205","10","1","051-600-0200","360도전방면","200","","","","2018-08","30",""
"xml","부산광역시 수영구 광안동 1077-1","부산광역시 수영구 수영로 677, (광안동)","3","2018-12-06","교통정보수집","수영구","647","부산광역시 교통정보서비스센터","35.167724","129.115236","10","1","051-600-0200","고정","200","","","","2018-12","30",""
"xml","부산광역시 수영구 광안동 192-7","부산광역시 수영구 광안해변로 229, (광안동)","1","2018-12-06","교통정보수집","수영구","648","부산광역시 교통정보서비스센터","35.1542544","129.1193541","10","1","051-600-0200","360도전방면","200","","","","2018-07","30",""
"xml","부산광역시 수영구 광안동 485-13"," ","1","2018-12-06","교통정보수집","수영구","649","부산광역시 교통정보서비스센터","35.1573686","129.1130005","10","1","051-600-0200","360도전방면","41","","","","2018-10","30",""
"xml","부산광역시 수영구 남천동 25"," ","1","2018-12-06","교통정보수집","수영구","650","부산광역시 교통정보서비스센터","35.143795","129.109468","10","1","051-600-0200","360도전방면","41","","","","2018-06","30",""
"xml","부산광역시 수영구 남천동 545","부산광역시 수영구 황령대로 513, (남천동)","1","2018-12-06","교통정보수집","수영구","651","부산광역시 교통정보서비스센터","35.136355","129.111127","10","1","051-600-0200","360도전방면","200","","","","2018-07","30",""
"xml","부산광역시 수영구 망미동 194"," ","1","2018-12-06","교통정보수집","수영구","652","부산광역시 교통정보서비스센터","35.1801285","129.1140741","10","1","051-600-0200","360도전방면","200","","","","2018-08","30",""
"xml","부산광역시 수영구 민락동 14"," ","1","2018-12-06","교통정보수집","수영구","653","부산광역시 교통정보서비스센터","35.165395","129.125616","10","1","051-600-0200","360도전방면","130","","","","2018-06","30",""
"xml","부산광역시 수영구 민락동 14-32"," ","1","2018-12-06","교통정보수집","수영구","654","부산광역시 교통정보서비스센터","35.159915","129.128136","10","1","051-600-0200","360도전방면","130","","","","2018-06","30",""
"xml","부산광역시 수영구 수영동 464"," ","1","2018-12-06","교통정보수집","수영구","655","부산광역시 교통정보서비스센터","35.174558","129.086591","10","1","051-600-0200","360도전방면","200","","","","2018-07","30",""
"xml","부산광역시 연제구 거제1동 134"," ","1","2018-12-06","교통정보수집","","656","부산광역시 교통정보서비스센터","35.195755","129.080232","10","1","051-600-0200","360도전방면","130","","","","2018-06","30",""
